time,longitude,latitude
2008-02-05,-121.9921875,36.70222268886712
2008-02-06,-122.16796875,36.516345090790985
2008-02-07,-121.201171875,35.50184469445802
2008-02-08,-120.9375,35.22739236982995
2008-02-09,-120.76171875,34.500000909025715
2008-02-10,-119.619140625,34.22886632781258
2008-02-11,-119.619140625,34.22886632781258
2008-02-12,-118.388671875,33.6891932562074
2008-02-13,-118.388671875,33.6891932562074
2008-02-14,-118.037109375,33.510056066253014
2008-02-15,-118.388671875,33.510056066253014
2008-02-16,-117.94921875,33.420626505466025
2008-02-17,-117.685546875,33.15288792861988
2008-02-18,-117.59765625,32.88596411803864
2008-02-19,-117.509765625,32.26623714406663
2008-02-20,-116.982421875,31.738394244764443
2008-02-21,-116.982421875,31.738394244764443
2008-02-22,-116.630859375,31.039240010397883
2008-02-23,-116.279296875,30.518231007545985
2008-02-24,-115.927734375,29.82785875999006
2008-02-25,-115.927734375,29.999999999999996
2008-02-26,-115.576171875,29.142223594988323
2008-02-27,-115.224609375,28.971532223711296
2008-02-28,-114.521484375,28.29154886292941
2008-02-29,-115.576171875,28.630989836924346
2008-03-01,-115.048828125,26.944358180475735
2008-03-02,-113.291015625,26.110527568077174
2008-03-03,-112.587890625,25.778665777725323
2008-03-04,-112.236328125,24.460291509003753
2008-03-05,-111.26953125,24.051152987079384
2008-03-06,-111.26953125,24.051152987079384
2008-03-07,-109.951171875,22.831405801143884
2008-03-08,-109.248046875,23.15557740001881
2008-03-09,-108.80859375,24.870763394735704
2008-03-10,-109.599609375,25.613083216401815
2008-03-11,-109.51171875,25.530377989943076
2008-03-12,-108.984375,24.870763394735704
2008-03-13,-108.193359375,24.132875645489133
2008-03-14,-107.578125,23.561899586072027
2008-03-15,-107.666015625,23.48053533579191
2008-03-16,-107.666015625,22.831405801143884
2008-03-17,-107.490234375,23.31795706533424
2008-03-18,-107.666015625,22.831405801143884
2008-03-19,-108.017578125,23.31795706533424
2008-03-20,-108.10546875,24.3783582215307
2008-03-21,-108.28125,24.214650558976235
2008-03-22,-108.193359375,24.460291509003753
2008-03-23,-108.28125,24.214650558976235
2008-03-24,-107.75390625,24.051152987079384
2008-03-25,-107.578125,23.887863372809832
2008-03-26,-107.40234375,23.72477960341195
2008-03-27,-107.05078125,23.399221247591786
2008-03-28,-107.138671875,23.15557740001881
2008-03-29,-107.05078125,23.236742534068114
2008-03-30,-107.05078125,23.236742534068114
2008-03-31,-106.875,23.074461410578746
2008-04-01,-106.962890625,22.993394314297802
2008-04-02,-106.875,23.074461410578746
2008-04-03,-106.962890625,23.15557740001881
2008-04-04,-106.875,22.912375860873944
2008-04-05,-107.05078125,23.074461410578746
2008-04-06,-107.05078125,23.074461410578746
2008-04-07,-107.05078125,23.074461410578746
2008-04-08,-107.138671875,23.15557740001881
2008-04-09,-107.138671875,23.15557740001881
2008-04-10,-107.138671875,23.15557740001881
2008-04-11,-107.2265625,23.236742534068114
2008-04-12,-107.2265625,23.236742534068114
2008-04-13,-107.578125,23.561899586072027
2008-04-14,-107.490234375,23.64331425576559
2008-04-15,-107.75390625,23.72477960341195
2008-04-16,-107.9296875,23.72477960341195
2008-04-17,-107.841796875,23.969482317759685
2008-04-18,-108.10546875,24.214650558976235
2008-04-19,-108.45703125,24.3783582215307
2008-04-20,-108.193359375,24.624318352164074
2008-04-21,-108.45703125,24.870763394735704
2008-04-22,-108.896484375,24.953020787727493
2008-04-23,-108.193359375,24.953020787727493
2008-04-24,-108.544921875,24.788560709502725
2008-04-25,-108.193359375,24.624318352164074
2008-04-26,-107.75390625,24.051152987079384
2008-04-27,-107.75390625,23.72477960341195
2008-04-28,-107.578125,23.887863372809832
2008-04-29,-107.9296875,24.051152987079384
2008-04-30,-108.10546875,24.214650558976235
2008-05-01,-108.10546875,24.214650558976235
2008-05-02,-108.193359375,24.132875645489133
2008-05-03,-108.28125,24.214650558976235
2008-05-04,-108.28125,24.3783582215307
2008-05-05,-108.369140625,24.460291509003753
2008-05-06,-108.28125,24.3783582215307
2008-05-07,-108.28125,24.3783582215307
2008-05-08,-108.28125,24.3783582215307
2008-05-09,-108.193359375,24.460291509003753
2008-05-10,-108.193359375,24.460291509003753
2008-05-11,-108.193359375,24.624318352164074
2008-05-12,-108.6328125,24.870763394735704
2008-05-13,-109.3359375,25.365138191897884
2008-05-14,-109.423828125,25.447729744851898
2008-05-15,-109.423828125,25.282603043311997
2008-05-16,-109.775390625,24.296477994805652
2008-05-17,-109.3359375,24.3783582215307
2008-05-18,-109.3359375,23.72477960341195
2008-05-19,-109.248046875,23.31795706533424
2008-05-20,-109.3359375,22.912375860873944
2008-05-21,-110.21484375,22.5887835093714
2008-05-22,-112.1484375,22.427272765740906
2008-05-23,-113.90625,22.104812419787418
2008-05-24,-115.83984375,22.104812419787418
2008-05-25,-114.873046875,22.831405801143884
2008-05-26,-113.115234375,23.48053533579191
2008-05-27,-112.1484375,23.399221247591786
2008-05-28,-110.91796875,23.399221247591786
2008-05-29,-109.951171875,22.831405801143884
2008-05-30,-109.6875,22.912375860873944
2008-05-31,-109.423828125,22.993394314297802
2008-06-01,-109.248046875,23.31795706533424
2008-06-02,-109.248046875,23.48053533579191
2008-06-03,-108.45703125,24.706412454149806
2008-06-04,-108.720703125,24.624318352164074
2008-06-05,-108.720703125,24.788560709502725
2008-06-06,-109.16015625,24.706412454149806
2008-06-07,-109.51171875,25.530377989943076
2008-06-08,-109.423828125,25.447729744851898
2008-06-09,-109.599609375,25.778665777725323
2008-06-10,-109.6875,25.86154369847058
2008-06-11,-109.775390625,25.94447977237001
2008-06-12,-110.478515625,26.944358180475735
2008-06-13,-110.56640625,26.86070067444366
2008-06-14,-111.181640625,26.944358180475735
2008-06-15,-111.533203125,27.279612735978095
2008-06-16,-112.060546875,27.44761922420747
