time,longitude,latitude
2008-06-21,-119.46487711570524,34.463811948600465
2008-06-22,-118.96095447559435,34.639941577660636
2008-06-23,-118.49436720062953,34.81826247395027
2008-06-24,-118.06179163565227,34.99926999814409
2008-06-25,-117.67729141323437,35.17587106957193
2008-06-26,-117.3473469605772,35.34642507465654
2008-06-27,-117.03960537161741,35.50630852038672
2008-06-28,-116.75495846940001,35.660624103446516
2008-06-29,-116.50296677365003,35.80159182263134
2008-06-30,-116.30211120701937,35.92389750725275
2008-07-01,-116.1241539519113,36.03881354049607
2008-07-02,-115.98259686973526,36.1411505976974
2008-07-03,-115.90374822965754,36.23403178122224
2008-07-04,-115.85877019761423,36.32050357346462
2008-07-05,-115.82385242072898,36.402378406060755
2008-07-06,-115.79863337213098,36.48559497719569
2008-07-07,-115.79050648437183,36.55078655507183
2008-07-08,-115.78510076699834,36.60513533548226
2008-07-09,-115.75929452583543,36.65132408832402
2008-07-10,-115.7225561208102,36.68350279662535
2008-07-11,-115.7071244850049,36.71243490234917
2008-07-12,-115.71036702596429,36.73840858031295
2008-07-13,-115.71077050113432,36.75666983447809
2008-07-14,-115.71468086237437,36.776142537598815
2008-07-15,-115.72044304810598,36.790153582208745
2008-07-16,-115.72915393020017,36.80454692852436
2008-07-17,-115.74864530213537,36.81716941999933
2008-07-18,-115.77586163159862,36.83259936364122
2008-07-19,-115.8022719148943,36.84733399281798
2008-07-20,-115.81247315302016,36.861339023738054
2008-07-21,-115.80068805724223,36.88111217071135
2008-07-22,-115.79584171680935,36.89859054722504
2008-07-23,-115.79827856698597,36.90591465831027
2008-07-24,-115.76661101062285,36.913899697361
2008-07-25,-115.72611907761753,36.924791714141925
2008-07-26,-115.73001190115185,36.934898037103096
2008-07-27,-115.74993060560885,36.93047547461658
2008-07-28,-115.76415976237794,36.93806071654791
2008-07-29,-115.76475458038895,36.94665225152028
2008-07-30,-115.76986868730327,36.95527247312785
2008-07-31,-115.7736000168699,36.95941446573114
2008-08-01,-115.76530377359546,36.96005011097393
2008-08-02,-115.7470146782662,36.95640633073026
2008-08-03,-115.72593931082241,36.95388336770727
2008-08-04,-115.67171538280274,36.95942135766112
2008-08-05,-115.62529133079317,36.96665015242897
2008-08-06,-115.61501088598348,36.967803669552104
2008-08-07,-115.60702923879046,36.957243129658764
2008-08-08,-115.63217964193686,36.94764727252108
2008-08-09,-115.64448276065463,36.934662924245956
2008-08-10,-115.67692866996339,36.92856251271333
2008-08-11,-115.7338553539129,36.926852241197935
2008-08-12,-115.78068323663787,36.91871481974269
2008-08-13,-115.82535111510889,36.90448855247002
2008-08-14,-115.86760174624357,36.88567330563852
2008-08-15,-115.90896878487652,36.864153251560865
2008-08-16,-115.94063818768382,36.84702976357831
2008-08-17,-115.96439806113874,36.82519524850333
2008-08-18,-115.960547486753,36.799185392860174
2008-08-19,-115.95586282292206,36.78162731209626
2008-08-20,-115.94969762330837,36.77144837059168
2008-08-21,-115.93017748504754,36.761245586063914
2008-08-22,-115.90732546011907,36.751947918713995
2008-08-23,-115.86463021222863,36.74692461751558
2008-08-24,-115.81727894338243,36.73795474016239
2008-08-25,-115.78301707342538,36.72261818855496
2008-08-26,-115.76211880757563,36.706543974714066
2008-08-27,-115.75463608882004,36.68439249150089
2008-08-28,-115.73604529463842,36.64761150545816
2008-08-29,-115.69173397929137,36.60668538376597
2008-08-30,-115.66201218935261,36.56523642183332
2008-08-31,-115.65927191874721,36.523820888695695
2008-09-01,-115.66211794929686,36.478438293174065
2008-09-02,-115.67346657890495,36.428576962075596
2008-09-03,-115.70167308375977,36.375924970214605
2008-09-04,-115.74199257494061,36.31862159105345
2008-09-05,-115.76455727784568,36.26044612961546
2008-09-06,-115.77352631303332,36.19802680599879
2008-09-07,-115.77970223221322,36.13059930776252
2008-09-08,-115.78486256607104,36.05902803619927
2008-09-09,-115.80902318825306,35.985411336802045
2008-09-10,-115.8438199773258,35.90984092003571
2008-09-11,-115.86234985373486,35.83332776084448
2008-09-12,-115.8746276135756,35.7560989728837
2008-09-13,-115.88622762585925,35.67841157705551
2008-09-14,-115.90606866637103,35.600959808085406
2008-09-15,-115.92876195088247,35.52433635269625
2008-09-16,-115.93666455822358,35.46767607712956
2008-09-17,-115.91265742775835,35.39367685057237
2008-09-18,-115.87409118294987,35.30017619272138
2008-09-19,-115.84957412803944,35.22448408302298
2008-09-20,-115.82430466164169,35.14831486520205
2008-09-21,-115.79156677261645,35.07218053766939
2008-09-22,-115.78115505483782,34.996003451919236
2008-09-23,-115.78281408271053,34.93872484540099
2008-09-24,-115.77696560899469,34.88151399385298
2008-09-25,-115.75101187112999,34.80552778330605
2008-09-26,-115.71775037729807,34.73029341824932
2008-09-27,-115.68647527973403,34.65616599854836
2008-09-28,-115.65288101091787,34.583552998640386
2008-09-29,-115.62404979743962,34.51234882600676
2008-09-30,-115.60956459400589,34.44258985049737
2008-10-01,-115.6048668229984,34.37453561932391
2008-10-02,-115.61176744640625,34.3082818702198
2008-10-03,-115.61535583326739,34.24521571103361
2008-10-04,-115.61171772351025,34.186132269212706
2008-10-05,-115.60494746204915,34.12934449833158
2008-10-06,-115.6216670255481,34.07356595070024
2008-10-07,-115.64314427295886,34.02129095060745
2008-10-08,-115.69513457347543,33.96872634604069
2008-10-09,-115.74310833409768,33.93115279287752
2008-10-10,-115.77541268465671,33.89350088531407
2008-10-11,-115.79927534606963,33.831293083941546
2008-10-12,-115.80550189495767,33.77245334943459
2008-10-13,-115.81559514260451,33.72661437485999
2008-10-14,-115.80750295364227,33.69211412881598
2008-10-15,-115.7989938168526,33.63934714130857
2008-10-16,-115.81051165503392,33.570024181177004
2008-10-17,-115.83828363570294,33.518262214477815
2008-10-18,-115.86133161079863,33.47928164684563
2008-10-19,-115.86917688948729,33.43971854573951
2008-10-20,-115.86153696820728,33.386401861629125
2008-10-21,-115.84382503966117,33.33264745193189
2008-10-22,-115.80431886786891,33.27801900582836
2008-10-23,-115.77293147288694,33.230910608634034
2008-10-24,-115.76054906703419,33.19576638637673
2008-10-25,-115.74125163416312,33.17150842489611
2008-10-26,-115.72006609137946,33.16018914306005
2008-10-27,-115.71397694336467,33.158364586852315
2008-10-28,-115.72466514366917,33.16816779045911
2008-10-29,-115.77200916959399,33.18445453647723
2008-10-30,-115.81090073666903,33.19984503468726
2008-10-31,-115.84433647601145,33.21399579284703
2008-11-01,-115.90187789228102,33.229074539896175
2008-11-02,-115.98699917623905,33.254478571394884
2008-11-03,-116.09830707070154,33.28968730786314
2008-11-04,-116.20857230182028,33.33658672581434
2008-11-05,-116.32142461653038,33.39716813276793
2008-11-06,-116.46467928999459,33.467501789154454
2008-11-07,-116.66597961688754,33.53935527119776
2008-11-08,-116.91569130093146,33.61535700639423
2008-11-09,-117.11878763249896,33.68016269061227
2008-11-10,-117.42041180119446,33.769319926296305
2008-11-11,-117.73878388665317,33.85478568908141
2008-11-12,-118.00803262372304,33.9229938190078
2008-11-13,-118.40423799717244,34.0127115203735
2008-11-14,-118.83320526415571,34.10718864983022
2008-11-15,-119.30262709103138,34.202749583913345
