time,longitude,latitude
2008-02-05,-121.99215505619337,36.60921796632173
2008-02-06,-118.45222676774533,35.743757456792345
2008-02-07,-115.56994288046586,34.32804294568784
2008-02-08,-114.22971892051191,33.31924953655063
2008-02-09,-113.55356799652188,32.54606295076152
2008-02-10,-113.05180251765816,31.933879509093664
2008-02-11,-112.22322043772911,31.65347430876291
2008-02-12,-112.0352050121245,31.43997163506303
2008-02-13,-112.5069294051188,31.073189086491332
2008-02-14,-112.54733032444301,30.78209269318498
2008-02-15,-112.55792791837746,30.603256115015164
2008-02-16,-113.09693663686053,30.43555821279889
2008-02-17,-113.03723778007699,30.363309720775717
2008-02-18,-112.8310478460088,30.342055278923745
2008-02-19,-112.81499539268532,30.32772212376245
2008-02-20,-112.54157268319231,30.271017240435533
2008-02-21,-111.82996018121354,30.085322806153016
2008-02-22,-111.27555926935838,29.757596040739365
2008-02-23,-111.1188740588243,29.387927738884486
2008-02-24,-111.25344594274607,29.001794996470608
2008-02-25,-111.20417353677827,28.64164582894209
2008-02-26,-111.07787619558204,28.329024306612645
2008-02-27,-110.69505019772534,28.064477706844325
2008-02-28,-109.6936895748197,27.654847498257308
2008-02-29,-108.54365386065226,27.239621743888954
2008-03-01,-108.42137006759647,26.99962765985811
2008-03-02,-107.78089636366565,26.59642566646558
2008-03-03,-107.01540363531763,26.177941753992805
2008-03-04,-106.44905535108187,25.950131524487173
2008-03-05,-106.22807011676855,25.826299401835044
2008-03-06,-106.07998511048706,25.868780631380794
2008-03-07,-106.02965063133269,26.03204721742045
2008-03-08,-106.37770830925041,26.193360602676115
2008-03-09,-106.96027279801854,26.403587957757594
2008-03-10,-106.66784015762774,26.60765593388943
2008-03-11,-106.05510661775592,26.75560587408169
2008-03-12,-105.7945583986188,26.874656897357212
2008-03-13,-105.5832375282796,27.017231030970827
2008-03-14,-105.42535323965468,27.167974705767563
2008-03-15,-105.35718265704116,27.326424377377755
2008-03-16,-105.39247972274924,27.489051023128326
2008-03-17,-105.35497758616,27.652113014726872
2008-03-18,-105.38815429416505,27.81411437916246
2008-03-19,-105.78986312728645,27.966217924588783
2008-03-20,-106.00847184088227,28.11282161445245
2008-03-21,-106.26474622710904,28.25835394959185
2008-03-22,-106.26060257233515,28.411853797853986
2008-03-23,-106.18691011294834,28.590561815149634
2008-03-24,-106.2095698089316,28.793887859868995
2008-03-25,-106.02543339936148,28.96501673239824
2008-03-26,-105.58054647820632,29.21970600300391
2008-03-27,-105.32441068154026,29.55735986474972
2008-03-28,-105.13687561538063,29.802901716891135
2008-03-29,-105.06020243433957,30.05212722116731
2008-03-30,-105.04694158327055,30.26387755368036
2008-03-31,-105.00763975820169,30.44534603912036
2008-04-01,-104.87636225034514,30.636471714411968
2008-04-02,-104.94732624195973,30.865735944506064
2008-04-03,-104.95849068785226,31.07833961389209
2008-04-04,-104.84432395559885,31.21335398179963
2008-04-05,-104.9475299573883,31.29731267267626
2008-04-06,-104.89549416341342,31.2667704714431
2008-04-07,-104.90895450923975,31.184232103389682
2008-04-08,-104.99115708406137,31.104118792948576
2008-04-09,-105.06611390644481,30.943099958839184
2008-04-10,-105.09373534812536,30.662754528656805
2008-04-11,-105.13537686475212,30.281407287335337
2008-04-12,-105.27181848987371,29.86276758105881
2008-04-13,-105.4234287078286,29.363144257626928
2008-04-14,-105.50604437838084,28.865980205629075
2008-04-15,-105.69471990119682,28.405989560299112
2008-04-16,-105.97085547292377,28.05308013713383
2008-04-17,-105.95990778412344,27.701343555113368
2008-04-18,-105.68476460932828,27.18775551179407
2008-04-19,-105.53859982478828,26.642684439996547
2008-04-20,-105.15283968006419,26.339976602362462
2008-04-21,-105.34657410810355,26.259427313109484
2008-04-22,-105.63218044968805,26.184026609755634
2008-04-23,-105.63970289844491,26.10941137190972
2008-04-24,-105.29854482907128,26.220254547861558
2008-04-25,-105.01668726131831,26.41160380970843
2008-04-26,-104.87615811651183,26.548623151915464
2008-04-27,-104.68916419606455,26.64346991955517
2008-04-28,-105.04068797015668,26.87580681399944
2008-04-29,-105.15951916516275,27.045938876853775
2008-04-30,-105.004550338257,27.233523365750028
2008-05-01,-105.1460257118224,27.298051498534473
2008-05-02,-104.92271027524937,27.300743123591207
2008-05-03,-105.06346835954278,27.6114215572388
2008-05-04,-105.2562291892352,27.948065937902175
2008-05-05,-105.40793938535603,28.12511360110863
2008-05-06,-105.33681817068188,28.025496794251605
2008-05-07,-105.14108796924896,27.725324428235687
2008-05-08,-105.10269864464425,27.225705609842837
2008-05-09,-105.17038628273855,26.890833392579033
2008-05-10,-105.1921033113707,26.587314849522905
2008-05-11,-105.42771883843335,26.29662962967916
2008-05-12,-105.42101804487814,25.96289406167664
2008-05-13,-105.80430756967021,25.65135978905449
2008-05-14,-106.21914036975275,25.178747542970548
2008-05-15,-106.51093739296087,24.821773872018383
2008-05-16,-106.83328515141241,24.50693511542832
2008-05-17,-107.49785015933534,24.271720871352414
2008-05-18,-108.66530691508966,23.780721805743525
2008-05-19,-109.43619328385445,23.420888446297532
2008-05-20,-110.87667789614768,22.901974829645752
2008-05-21,-113.91271333854456,22.034786616191184
2008-05-22,-118.1252298573952,21.04258875685958
2008-05-23,-122.33866738762963,20.321536105598504
2008-05-24,-123.8358384077402,20.02050059578084
2008-05-25,-116.9062802195767,20.876900428193274
2008-05-26,-113.54273062383518,22.38406131043778
