time,longitude,latitude
2008-06-19,-117.98774592956056,33.78507186878147
2008-06-20,-117.19314720186014,34.124043446225095
2008-06-21,-116.49338698610651,34.431899237862545
2008-06-22,-115.89086945666301,34.709265187329294
2008-06-23,-115.4157585340613,34.96907286367255
2008-06-24,-115.07073054254028,35.202504970277964
2008-06-25,-114.79801847587791,35.39190923720475
2008-06-26,-114.55028268227352,35.563644438034146
2008-06-27,-114.30949984350767,35.70680009296356
2008-06-28,-114.08090335903873,35.83797193854312
2008-06-29,-113.87967097279149,35.921598209415826
2008-06-30,-113.70236162222638,35.9954223128061
2008-07-01,-113.57769835987463,36.07478704650449
2008-07-02,-113.50070306718052,36.12508708213115
2008-07-03,-113.42584359371111,36.15328434739563
2008-07-04,-113.38810018584294,36.19720530754352
2008-07-05,-113.41292572213385,36.2297740452541
2008-07-06,-113.47025064668156,36.24431796155241
2008-07-07,-113.52370801900146,36.23297417461413
2008-07-08,-113.54438234444689,36.23725391229648
2008-07-09,-113.5435582325846,36.24358961859649
2008-07-10,-113.52573052007736,36.24560492596744
2008-07-11,-113.52612595989223,36.254857844727674
2008-07-12,-113.57940323298754,36.26281299521132
2008-07-13,-113.6716469401679,36.273520796177564
2008-07-14,-113.88215062779693,36.311497510926536
2008-07-15,-114.11950536175527,36.358848865803125
2008-07-16,-114.3571125342934,36.43062397733724
2008-07-17,-114.64809830554454,36.52090362707909
2008-07-18,-115.00736691581676,36.614446776304575
2008-07-19,-115.41083402408597,36.71163519956989
2008-07-20,-115.88352853052791,36.81746867021744
2008-07-21,-116.41831985619682,36.93850746587204
2008-07-22,-117.05837018112226,37.07726429562594
2008-07-23,-117.79153509764862,37.24179135225054
2008-07-24,-118.6263191237793,37.46352034224326
2008-07-25,-118.14122902589932,37.33941867122259
2008-07-26,-117.28006043136841,37.153349790642174
2008-07-27,-116.54173975626433,36.995959925332826
2008-07-28,-115.913735623715,36.85928873772376
2008-07-29,-115.36689546450003,36.7647021044134
2008-07-30,-114.97064370882498,36.69273476648185
2008-07-31,-114.64199130978454,36.62319292933232
2008-08-01,-114.36395619549013,36.555325454682865
2008-08-02,-114.14117628312616,36.49394153282404
2008-08-03,-113.92906657535688,36.45051592643312
2008-08-04,-113.7757718578858,36.41921880335583
2008-08-05,-113.68649008207588,36.39403625737905
2008-08-06,-113.63389600513301,36.35001244617691
2008-08-07,-113.59959614131674,36.29336574871665
2008-08-08,-113.5635412812301,36.239990782389626
2008-08-09,-113.51572684565109,36.19234223761568
2008-08-10,-113.47970581794993,36.13237137479466
2008-08-11,-113.47983702637723,36.05563603261276
